#wavelength,flux
311.07,26072292.0
311.32,29091130.0
311.57,26716408.0
311.82,18820908.0
312.07,11689166.0
312.32,22953066.0
312.57,22717510.0
312.82,23762828.0
313.07,23400926.0
313.32,13309784.0
313.57,20862440.0
313.82,26314886.0
314.07,27277996.0
314.32,22937774.0
314.57,8107562.5
314.82,15188331.0
315.07,26448966.0
315.32,24692018.0
315.57,21631172.0
315.82,13746239.0
316.07,22582180.0
316.32,32750452.0
316.57,28207222.0
316.82,30213254.0
317.07,41102984.0
317.32,47072336.0
317.57,42061204.0
317.82,32340162.0
318.07,24850600.0
318.32,23242688.0
318.57,32912684.0
318.82,44072700.0
319.07,37783536.0
319.32,22833044.0
319.57,28742928.0
319.82,41508080.0
320.07,33005498.0
320.32,40434228.0
320.57,42712530.0
320.82,33340454.0
321.07,24930154.0
321.32,21654324.0
321.57,34592788.0
321.82,34641700.0
322.07,36780060.0
322.32,34361092.0
322.57,29157564.0
322.82,18323784.0
323.07,27357710.0
323.32,27826952.0
323.57,22235926.0
323.82,31975774.0
324.07,39653880.0
324.32,30520508.0
324.57,50064820.0
324.82,26464746.0
325.07,40484530.0
325.32,32687252.0
325.57,50132556.0
325.82,51038760.0
326.07,43022356.0
326.32,45654124.0
326.57,45213136.0
326.82,46009240.0
327.07,34408732.0
327.32,42216244.0
327.57,46073948.0
327.82,36702530.0
328.07,38039530.0
328.32,41516656.0
328.57,42613140.0
328.82,42327524.0
329.07,47442444.0
329.32,51860204.0
329.57,47343876.0
329.82,53566916.0
330.07,50142030.0
330.32,40051370.0
330.57,37439388.0
330.82,43057320.0
331.07,45080616.0
331.32,35828150.0
331.57,37062416.0
331.82,46400330.0
332.07,42585036.0
332.32,35557910.0
332.57,48606570.0
332.82,40527956.0
333.07,46018264.0
333.32,46030052.0
333.57,31318642.0
333.82,41827050.0
334.07,38335944.0
334.32,43576270.0
334.57,43327840.0
334.82,33249944.0
335.07,38131628.0
335.32,44420080.0
335.57,41907524.0
335.82,36151204.0
336.07,15255446.0
336.32,38724620.0
336.57,40974480.0
336.82,31410710.0
337.07,23980586.0
337.32,22893570.0
337.57,45301544.0
337.82,39722520.0
338.07,28848454.0
338.32,32931898.0
338.57,45880210.0
338.82,33398292.0
339.07,42927436.0
339.32,25144708.0
339.57,40631140.0
339.82,40074770.0
340.07,48294252.0
340.32,35657948.0
340.57,32993128.0
340.82,34771560.0
341.07,41009500.0
341.32,27184624.0
341.57,28493528.0
341.82,34925670.0
342.07,42340856.0
342.32,31015742.0
342.57,37991096.0
342.82,40744940.0
343.07,46948092.0
343.32,37106536.0
343.57,51013500.0
343.82,35737256.0
344.07,23465366.0
344.32,22335698.0
344.57,34756252.0
344.82,44433590.0
345.07,50291984.0
345.32,32227648.0
345.57,54129012.0
345.82,33173024.0
346.07,27982800.0
346.32,43287164.0
346.57,35735400.0
346.82,45669656.0
347.07,51311704.0
347.32,33344814.0
347.57,27491816.0
347.82,38346816.0
348.07,50167384.0
348.32,40258404.0
348.57,50996000.0
348.82,49193052.0
349.07,34103304.0
349.32,36068216.0
349.57,38516940.0
349.82,40930200.0
350.07,48370304.0
