wavelength	flux
245.31999	1584359.8
245.56999	1724647.1
245.81999	1834142.2
246.06999	1632523.0
246.31999	1467010.9
246.56999	1806545.2
246.81999	1863868.4
247.06999	1907986.9
247.31999	1767434.1
247.56999	2194752.0
247.81999	1906336.0
248.06999	1837286.9
248.31999	1366943.1
248.56999	1736198.0
248.81999	1444760.2
249.06999	1100672.2
249.31999	1845538.6
249.56999	2290562.2
249.81999	2303300.2
250.06999	2226243.2
250.31999	2109335.8
250.56999	2186229.8
250.81999	1730579.1
251.06999	2117276.5
251.31999	1950321.0
251.56999	1295713.5
251.81999	1506305.0
252.06999	1661479.1
252.31999	1449584.8
252.56999	1464583.2
252.81999	1420825.1
253.06999	1665166.1
253.31999	1966335.0
253.56999	1900232.4
253.81999	1880122.6
254.06999	1897499.9
254.31999	2281946.8
254.56999	2005053.1
254.81999	2072878.9
255.06999	1940293.2
255.31999	2864718.8
255.56999	3027588.8
255.81999	2765090.5
256.07	3285024.2
256.32	2298580.2
256.57	3762418.8
256.82	3681651.8
257.07	4436836.0
257.32	4674315.5
257.57	2979497.8
257.82	3856747.2
258.07	5525644.5
258.32	4943722.5
258.57	2603307.5
258.82	3940548.8
259.07	5711897.0
259.32	3346823.8
259.57	3835568.8
259.82	2604152.5
260.07	2199336.2
260.32	4180507.8
260.57	3160053.8
260.82	2513201.5
261.07	3319314.0
261.32	2075231.9
261.57	3488126.5
261.82	3078017.8
262.07	4149168.2
262.32	3843858.2
262.57	3886175.8
262.82	3075602.5
263.07	2815208.0
263.32	3349386.5
263.57	5887546.5
263.82	8396996.0
264.07	7604151.5
264.32	10551707.0
264.57	7550058.0
264.82	6216805.5
265.07	6389115.5
265.32	7478587.5
265.57	9162266.0
265.82	8934801.0
266.07	9313125.0
266.32	6766819.0
266.57	8292918.5
266.82	8216440.0
267.07	8192932.0
267.32	6200979.5
267.57	9948579.0
267.82	8051117.5
268.07	7552047.0
268.32	7817744.0
268.57	7665543.0
268.82	7995944.0
269.07	6375932.0
269.32	8097159.0
269.57	6557351.5
269.82	7712953.0
270.07	10065605.0
270.32	8312092.5
270.57	9912608.0
270.82	7698134.5
271.07	8932735.0
271.32	9435590.0
271.57	6487938.5
271.82	7787077.5
272.07	3774132.2
272.32	6862304.0
272.57	7046393.0
272.82	7277261.5
273.07	9872373.0
273.32	7956518.5
273.57	7916893.5
273.82	5176631.5
274.07	4567240.5
274.32	3882576.0
274.57	5749936.5
274.82	4518132.0
275.07	3395777.0
275.32	8029813.5
275.57	4708432.5
275.82	8152537.5
276.07	9470463.0
276.32	7180088.5
276.57	10760433.0
276.82	8173354.5
277.07	8672976.0
277.32	9466422.0
277.57	9460545.0
277.82	6823124.5
278.07	5837053.0
278.32	5943870.5
278.57	6745845.0
278.82	5665240.0
279.07	4157106.8
279.32	2904234.8
279.57	2733935.0
279.82	1981165.8
280.07	2745241.2
280.32	2511978.2
280.57	3194948.5
280.82	4877290.5
281.07	6274823.5
281.32	6333348.5
281.57	10175462.0
281.82	8981201.0
282.07	10626069.0
282.32	10497122.0
282.57	10691329.0
282.82	10692864.0
283.07	13208594.0
283.32	12457060.0
283.57	9526559.0
283.82	13564204.0
284.07	10932524.0
284.32	10288636.0
284.57	10502751.0
284.82	6742264.0
285.07	3993527.5
285.32	1842879.6
285.57	5167753.0
285.82	8283049.0
286.07	11757684.0
286.32	13091495.0
286.57	14239917.0
286.82	11712715.0
287.07	12682509.0
287.32	14985356.0
287.57	12211935.0
287.82	10718449.0
288.07	7488795.5
288.32	6344398.0
288.57	14175754.0
288.82	12721233.0
289.07	12524028.0
289.32	13767847.0
289.57	14779864.0
289.82	17266854.0
290.07	23092120.0
290.32	18866664.0
290.57	21301354.0
290.82	18586310.0
291.07	18193810.0
291.32	22595684.0
291.57	16783562.0
291.82	18287088.0
292.07	18249410.0
292.32	18807022.0
292.57	14998026.0
292.82	14190268.0
293.07	18231048.0
