wavelength	flux
163.06999	16139.062864586487
163.31999	21939.241765623123
163.56999	15959.994328877458
163.81999	19877.05964495463
164.06999	26237.62915185413
164.31999	20895.83352596666
164.56999	18824.841010582517
164.81999	19773.447070795297
165.06999	16867.310291002952
165.31999	21123.84235258131
165.56999	40243.61263521589
165.81999	57800.073333621614
166.06999	23050.907955263247
166.31999	24180.230632854582
166.56999	25114.149132022627
166.81999	20901.00267165072
167.06999	31489.293154653795
167.31999	26079.613223291133
167.56999	26077.21904255533
167.81999	25826.874841978944
168.06999	20391.5300546969
168.31999	20770.58407888531
168.56999	34661.313700742634
168.81999	24396.996805596533
169.06999	35470.57296835863
169.31999	37671.78654469797
169.56999	42564.60188558255
169.81999	35057.68864679503
170.06999	37801.37931170262
170.31999	28202.927869367748
170.56999	31587.380787880553
170.81999	32326.799471129878
171.06999	34402.173384858565
171.31999	36071.70748495405
171.56999	47336.0755773661
171.81999	47655.201306218274
172.06999	47405.75908824513
172.31999	41871.16527588835
172.56999	52365.28306334896
172.81999	40745.09592341216
173.06999	29426.79212720737
173.31999	33069.66901130456
173.56999	37171.53366548819
173.81999	37649.87241327126
174.06999	48078.60955145356
174.31999	51182.32930933484
174.56999	59089.83705922901
174.81999	51360.336409051655
175.06999	62561.89890542211
175.31999	62202.272015772825
175.56999	64625.84929277719
175.81999	63984.63723782101
176.06999	62718.94383424334
176.31999	60742.697570621676
176.56999	55331.682514614105
176.81999	70470.21582176775
177.06999	77499.84460906043
177.31999	86767.96574709169
177.56999	65191.53755899581
177.81999	81609.12027597894
178.06999	86453.54270326332
178.31999	84507.22131893785
178.56999	87688.64485517297
178.81999	92262.91040332672
179.06999	98792.92174506416
179.31999	73553.98248691644
179.56999	80682.9388360277
179.81999	87914.27854026244
180.06999	93292.92217840879
180.31999	94757.42777911121
180.56999	98127.9773140668
180.81999	135747.74397554094
181.06999	101923.091726303
181.31999	95528.90611314781
181.56999	171237.3847133382
181.81999	140528.2136943437
182.06999	112096.541608851
182.31999	126300.41150772099
182.56999	124288.89986622345
182.81999	116168.69557485792
183.06999	119802.97625535897
183.31999	126101.81350171573
183.56999	129988.55411507361
183.81999	138357.36289914488
184.06999	109288.73402227018
184.31999	120899.4158363036
184.56999	118460.63574961702
184.81999	101351.27759406652
185.06999	109770.20710010201
185.31999	121690.94245912589
185.56999	152274.56892327438
185.81999	127007.8704960388
186.06999	137936.14892293385
186.31999	138248.90603583274
186.56999	136634.22866134386
186.81999	168469.6546651181
187.06999	170748.17219638824
187.31999	169075.84409213386
187.56999	163051.8378511156
187.81999	158144.08148969486
188.06999	151536.45680585405
188.31999	187872.15246569697
188.56999	181063.29284517965
188.81999	184110.9564071851
189.06999	206588.00113516857
189.31999	206929.4884168971
189.56999	208427.56966553262
189.81999	176279.25327438512
190.06999	195515.1008643836
190.31999	215473.75304646173
190.56999	201907.7062230571
190.81999	230623.17678209156
191.06999	200424.53267633912
191.31999	215589.32105494145
191.56999	240374.69871803018
191.81999	224362.32276092705
192.06999	252272.7393379918
192.31999	238785.3625328801
192.56999	236347.3154558025
192.81999	242093.34922172956
193.06999	183424.61190344783
193.31999	180153.78975373387
193.56999	163734.31739509644
193.81999	222325.0320282464
194.06999	270190.9973960578
194.31999	314145.1475101213
194.56999	280368.7882186278
194.81999	331947.8375597076
195.06999	284747.04509342095
195.31999	292474.8512538529
195.56999	301596.74649449927
195.81999	305896.61893915886
196.06999	301271.9375612762
196.31999	303369.71586610517
196.56999	349099.5389196829
196.81999	364553.2092410633
197.06999	342638.5447164527
197.31999	338345.20272103674
197.56999	339408.19992852263
197.81999	335471.7669754395
198.06999	356414.6321114469
198.31999	358766.39348598244
198.56999	341771.76561364427
198.81999	330849.2370283573
199.06999	342966.3999233754
199.31999	392845.36199111294
199.56999	370941.66405182105
199.81999	360431.18206283025
200.06999	387671.037641764
200.31999	397599.0720993855
200.56999	406808.1859638944
200.81999	392985.0717186622
201.06999	405304.0883247021
201.31999	439187.82876410754
201.56999	424475.8118533233
201.81999	461909.908132805
202.06999	440847.7813814572
202.31999	443891.2753563362
202.56999	368187.2995294581
202.81999	460251.6309659902
203.06999	494131.1447006374
203.31999	458378.74381703645
203.56999	484718.53975299327
203.81999	497025.4474210771
204.06999	494491.02385982743
204.31999	540459.7509282987
204.56999	554886.3319934276
204.81999	532313.9388986457
205.06999	549232.6383990205
205.31999	573930.6070461406
205.56999	535655.4726766122
205.81999	553501.8005969457
206.06999	594457.6177437272
206.31999	531890.2022270272
206.56999	594376.3583927895
206.81999	616494.2474515866
207.06999	618892.1598726716
207.31999	632186.4790820692
207.56999	659557.0198027171
207.81999	663711.6801879575
208.06999	691129.818935162
208.31999	691068.4365201145
208.56999	726850.5004938656
208.81999	865276.6044629636
209.06999	837115.2510898919
209.31999	979547.8903855858
209.56999	1028433.4245214527
209.81999	1093570.8288448458
