wavelength	flux
114.07	445.3810000000012
114.32	401.20600000000115
114.57	386.03899999999834
114.82	445.46399999999835
115.07	504.8889999999984
115.32	564.3139999999984
115.57	612.6369999999995
115.82	632.4119999999995
116.07	652.1869999999994
116.32	671.9619999999995
116.57	842.4259999999848
116.82	1400.3759999999847
117.07	1958.325999999985
117.32	2516.2759999999853
117.57	2767.8290000000147
117.82	2231.5040000000145
118.07	1695.1790000000146
118.32	1158.8540000000146
118.57	898.4409999999878
118.82	1347.5159999999878
119.07	1796.5909999999876
119.32	2245.6659999999874
119.57	2935.169999999964
119.82	4242.919999999965
120.07	5550.669999999964
120.32	6858.419999999965
120.57	33531.9999999975
120.82	125431.9999999975
121.07	217331.9999999975
121.32	309231.9999999975
121.57	349314.99000000255
121.82	256154.24000000255
122.07	162993.49000000255
122.32	69832.74000000255
122.57	2700.9300000000053
122.82	2500.6800000000053
123.07	2300.4300000000053
123.32	2100.1800000000057
123.57	1923.2400000000032
123.82	1806.2400000000032
124.07	1689.2400000000032
124.32	1572.2400000000032
124.57	1482.5400000000004
124.82	1463.0400000000004
125.07	1443.5400000000004
125.32	1424.0400000000004
125.57	1456.8999999999955
125.82	1624.3999999999955
126.07	1791.8999999999955
126.32	1959.3999999999955
126.57	2010.8400000000067
126.82	1763.8400000000067
127.07	1516.8400000000067
127.32	1269.8400000000067
127.57	1078.0910000000013
127.82	1028.4160000000013
128.06999	978.7429870000019
128.31999	929.067987000002
128.56999	904.3374229999984
128.81999	943.7624229999984
129.06999	983.1874229999984
129.31999	1022.6124229999984
129.56999	1565.4964899999266
129.81999	3403.2464899999263
130.06999	5240.996489999927
130.31999	7078.746489999927
130.56999	7909.90031000007
130.81999	6152.15031000007
131.06999	4394.40031000007
131.31999	2636.65031000007
131.56999	1348.5332100000032
131.81999	1268.2832100000032
132.06999	1188.0332100000032
132.31999	1107.7832100000032
132.56999	1676.4104999999106
132.81999	3913.9104999999104
133.06999	6151.410499999911
133.31999	8388.91049999991
133.56999	9365.56864600009
133.81999	7099.418646000091
134.06999	4833.2686460000905
134.31999	2567.11864600009
134.56999	1019.290013999988
134.81999	1318.940013999988
135.06999	1618.590013999988
135.31999	1918.240013999988
135.56999	2081.6474800000074
135.81999	1894.6474800000074
136.06999	1707.6474800000074
136.31999	1520.6474800000074
136.56999	1392.1591199999991
136.81999	1414.1591199999991
137.06999	1436.1591199999991
137.31999	1458.1591199999991
137.56999	1473.02014
137.81999	1469.52014
138.06999	1466.02014
138.31999	1462.52014
138.56999	1657.7217499999717
138.81999	2363.9717499999715
139.06999	3070.2217499999715
139.31999	3776.471749999972
139.56999	4234.117270000007
139.81999	4052.3672700000075
140.06999	3870.617270000007
140.31999	3688.867270000007
140.56999	3455.674620000015
140.81999	3090.174620000015
141.06999	2724.6746200000143
141.31999	2359.1746200000143
141.56999	2107.758319999998
141.81999	2149.758319999998
142.06999	2191.758319999998
142.31999	2233.758319999998
142.56999	2290.246249999996
142.81999	2383.996249999996
143.06999	2477.746249999996
143.31999	2571.4962499999965
143.56999	2634.030710000001
143.81999	2616.280710000001
144.06999	2598.530710000001
144.31999	2580.780710000001
144.56999	2581.508069999998
144.81999	2629.758069999998
145.06999	2678.008069999998
145.31999	2726.258069999998
145.56999	2808.0332799999933
145.81999	2976.0332799999933
146.06999	3144.0332799999933
146.31999	3312.0332799999933
146.56999	3491.021709999992
146.81999	3698.271709999992
147.06999	3905.521709999992
147.31999	4112.771709999992
147.56999	4267.8091699999995
147.81999	4288.5591699999995
148.06999	4309.3091699999995
148.31999	4330.0591699999995
148.56999	4315.114270000005
148.81999	4208.364270000005
149.06999	4101.614270000005
149.31999	3994.864270000004
149.56999	3949.4255099999955
149.81999	4061.6755099999955
150.06999	4173.9255099999955
150.31999	4286.1755099999955
150.56999	4391.776459999996
150.81999	4480.276459999996
151.06999	4568.776459999996
151.31999	4657.276459999996
151.56999	4806.7377499999875
151.81999	5112.9877499999875
152.06999	5419.2377499999875
152.31999	5725.4877499999875
152.56999	5992.333379999994
152.81999	6157.833379999994
153.06999	6323.333379999994
153.31999	6488.833379999994
153.56999	6968.5884799999485
153.81999	8256.588479999948
154.06999	9544.588479999948
154.31999	10832.588479999948
154.56999	11616.87045000002
154.81999	11105.62045000002
155.06999	10594.37045000002
155.31999	10083.12045000002
155.56999	9718.84945
155.81999	9732.59945
156.06999	9746.34945
156.31999	9760.09945
156.56999	9704.349380000009
156.81999	9469.849380000009
157.06999	9235.349380000009
157.31999	9000.849380000009
157.56999	8808.343380000004
157.81999	8723.843380000004
158.06999	8639.343380000004
158.31999	8554.843380000004
158.56999	8493.65005
158.81999	8492.40005
159.06999	8491.15005
159.31999	8489.90005
159.56999	8562.839449999989
159.81999	8826.589449999989
160.06999	9090.339449999989
160.31999	9354.089449999989
160.56999	9659.203539999984
160.81999	10070.703539999984
161.06999	10482.203539999984
161.31999	10893.703539999984
161.56999	11306.183399999984
161.81999	11721.183399999984
162.06999	12136.183399999984
162.31999	12551.183399999984
162.56999	12936.787599999987
162.81999	13246.787599999987
163.06999	13556.787599999987
163.31999	13866.787599999987
163.56999	14201.284099999984
163.81999	14598.784099999984
164.06999	14996.284099999984
164.31999	15393.784099999984
164.56999	16295.911999999913
164.81999	18495.911999999913
165.06999	20695.911999999913
165.31999	22895.911999999913
165.56999	23962.773900000073
165.81999	22115.273900000073
166.06999	20267.773900000073
166.31999	18420.273900000073
166.56999	17305.56919999997
166.81999	18075.56919999997
167.06999	18845.56919999997
167.31999	19615.56919999997
167.56999	20328.87729999998
167.81999	20896.37729999998
168.06999	21463.87729999998
168.31999	22031.37729999998
168.56999	22926.43049999993
168.81999	24663.93049999993
169.06999	26401.43049999993
169.31999	28138.93049999993
169.56999	29711.953999999954
169.81999	30861.953999999954
170.06999	32011.953999999954
170.31999	33161.953999999954
170.56999	33998.398799999995
170.81999	34028.398799999995
171.06999	34058.398799999995
171.31999	34088.398799999995
171.56999	34299.672899999976
171.81999	34977.172899999976
172.06999	35654.672899999976
172.31999	36332.172899999976
172.56999	36829.7986
172.81999	36864.7986
173.06999	36899.7986
173.31999	36934.7986
173.56999	37550.015699999916
173.81999	39657.515699999916
174.06999	41765.015699999916
174.31999	43872.515699999916
174.56999	46125.594899999895
174.81999	48753.094899999895
175.06999	51380.594899999895
175.31999	54008.094899999895
175.56999	56226.85329999995
175.81999	57394.35329999995
176.06999	58561.85329999995
176.31999	59729.35329999995
176.56999	61444.17509999988
176.81999	64566.67509999988
177.06999	67689.17509999988
177.31999	70811.67509999988
177.56999	73648.61589999992
177.81999	75751.11589999992
178.06999	77853.61589999992
178.31999	79956.11589999992
178.56999	81344.01800000001
178.81999	80894.01800000001
179.06999	80444.01800000001
179.31999	79994.01800000001
179.56999	80763.94369999984
179.81999	84671.44369999984
180.06999	88578.94369999984
180.31999	92486.44369999984
180.56999	96657.80599999981
180.81999	101507.80599999981
181.06999	106357.80599999981
181.31999	111207.80599999981
181.56999	114154.07800000008
181.81999	112204.07800000008
182.06999	110254.07800000008
182.31999	108304.07800000008
182.56999	107417.92599999992
182.81999	109267.92599999992
183.06999	111117.92599999992
183.31999	112967.92599999992
183.56999	113141.66550000016
183.81999	109004.16550000016
184.06999	104866.66550000016
184.31999	100729.16550000016
184.56999	98733.35949999986
184.81999	102245.85949999986
185.06999	105758.35949999986
185.31999	109270.85949999986
185.56999	112933.83799999984
185.81999	116983.83799999984
186.06999	121033.83799999984
186.31999	125083.83799999984
186.56999	129434.7949999998
186.81999	134559.7949999998
187.06999	139684.7949999998
187.31999	144809.7949999998
187.56999	149115.91199999992
187.81999	151315.91199999992
188.06999	153515.91199999992
188.31999	155715.91199999992
188.56999	158699.7999999998
188.81999	163699.7999999998
189.06999	168699.7999999998
189.31999	173699.7999999998
189.56999	177733.93799999994
189.81999	179283.93799999994
190.06999	180833.93799999994
190.31999	182383.93799999994
190.56999	184766.8189999998
190.81999	189291.8189999998
191.06999	193816.8189999998
191.31999	198341.8189999998
191.56999	202586.85899999985
191.81999	206111.85899999985
192.06999	209636.85899999985
192.31999	213161.85899999985
192.56999	212032.52400000053
192.81999	198932.52400000053
193.06999	185832.52400000053
193.31999	172732.52400000053
193.56999	170970.9039999989
193.81999	198370.9039999989
194.06999	225770.9039999989
194.31999	253170.9039999989
194.56999	272424.0680000001
194.81999	270724.0680000001
195.06999	269024.0680000001
195.31999	267324.0680000001
195.56999	268549.6499999997
195.81999	277299.6499999997
196.06999	286049.6499999997
196.31999	294799.6499999997
196.56999	301393.958
196.81999	302443.958
197.06999	303493.958
197.31999	304543.958
197.56999	305481.974
197.81999	306131.974
198.06999	306781.974
198.31999	307431.974
198.56999	309754.73499999975
198.81999	316379.73499999975
199.06999	323004.73499999975
199.31999	329629.73499999975
199.56999	336667.6759999997
199.81999	344767.6759999997
200.06999	352867.6759999997
200.31999	360967.6759999997
200.56999	369690.5869999996
200.81999	380015.5869999996
201.06999	390340.5869999996
201.31999	400665.5869999996
201.56999	407904.02800000005
201.81999	407204.02800000005
202.06999	406504.02800000005
202.31999	405804.02800000005
202.56999	409618.3829999994
202.81999	425043.3829999994
203.06999	440468.3829999994
203.31999	455893.3829999994
203.56999	470527.4959999995
203.81999	483127.4959999995
204.06999	495727.4959999995
204.31999	508327.4959999995
204.56999	518694.8149999998
204.81999	523319.8149999998
205.06999	527944.8149999998
205.31999	532569.8149999998
205.56999	536900.8569999998
205.81999	540475.8569999998
206.06999	544050.8569999998
206.31999	547625.8569999998
206.56999	556611.0839999991
206.81999	579511.0839999991
207.06999	602411.0839999991
207.31999	625311.0839999991
207.56999	647525.1819999992
207.81999	667975.1819999992
208.06999	688425.1819999992
208.31999	708875.1819999992
208.56999	745744.8359999969
208.81999	824844.8359999969
209.06999	903944.8359999969
209.31999	983044.8359999969
209.56999	1064846.4499999965
209.81999	1153596.4499999965
210.06999	1242346.4499999965
210.31999	1331096.4499999965
210.56999	1416556.919999997
210.81999	1493556.919999997
211.06999	1570556.919999997
211.31999	1647556.919999997
211.56999	1692011.5700000015
211.81999	1652761.5700000015
212.06999	1613511.5700000015
212.31999	1574261.5700000015
212.56999	1541030.7100000007
212.81999	1523280.7100000007
213.06999	1505530.7100000007
213.31999	1487780.7100000007
213.56999	1516924.009999994
213.81999	1666674.009999994
214.06999	1816424.009999994
214.31999	1966174.009999994
214.56999	2047403.8000000038
214.81999	1952403.8000000038
215.06999	1857403.8000000038
215.31999	1762403.8000000038
215.56999	1686651.050000001
215.81999	1660401.050000001
216.06999	1634151.050000001
216.31999	1607901.050000001
216.56999	1587600.2000000002
216.81999	1582600.2000000002
217.06999	1577600.2000000002
217.31999	1572600.2000000002
217.56999	1618272.959999993
217.81999	1794272.959999993
218.06999	1970272.959999993
218.31999	2146272.959999993
218.56999	2277689.329999999
218.81999	2294439.329999999
219.06999	2311189.329999999
219.31999	2327939.329999999
219.56999	2344199.3999999994
219.81999	2359199.3999999994
220.06999	2374199.3999999994
220.31999	2389199.3999999994
220.56999	2348627.3400000073
220.81999	2165127.3400000073
221.06999	1981627.3400000073
221.31999	1798127.3400000073
221.56999	1719682.3299999924
221.81999	1911432.3299999924
222.06999	2103182.329999992
222.31999	2294932.3299999926
222.56999	2486752.3199999924
222.81999	2678752.3199999924
223.06999	2870752.3199999924
223.31999	3062752.3199999924
223.56999	3176923.440000003
223.81999	3090923.440000003
224.06999	3004923.440000003
224.31999	2918923.440000003
224.56999	2833133.4100000034
224.81999	2747883.4100000034
225.06999	2662633.4100000034
225.31999	2577383.4100000034
225.56999	2469106.7000000067
225.81999	2301606.7000000067
226.06999	2134106.7000000067
226.31999	1966606.7000000067
226.56999	1840960.7200000007
226.81999	1822960.7200000007
227.06999	1804960.7200000007
227.31999	1786960.7200000007
227.56999	1833771.4599999916
227.81999	2047271.4599999916
228.06999	2260771.4599999916
228.31999	2474271.4599999916
